user_id,age,subscription_plan,country,last_login_date,favorite_genre,monthly_watch_time_mins,customer_support_tickets
12131,22,Básico,México,2025-09-26,Comedia,222.0,0
12132,37,Básico,Uruguay,2022-12-24,Thriller,163.0,1
12133,33,Básico,Brasil,2021-12-10,Thriller,525.0,0
12134,34,Básico,México,2023-01-06,Acción,327.0,1
12135,34,Estándar,Colombia,2018-06-23,Drama,1281.0,4
12136,24,Básico,Uruguay,2000-01-01,Documental,779.0,1
12137,36,Premium,Brasil,2024-11-23,Romance,1071.0,0
12138,54,Básico,Uruguay,2022-11-17,Drama,66.0,0
12139,67,Premium,Brasil,2021-01-29,Romance,0.0,2
12140,34,Básico,México,2025-03-04,Thriller,0.0,0
12141,42,Estándar,Colombia,2018-08-23,Acción,264.0,1
12142,23,Básico,México,2018-11-04,Thriller,239.0,1
12143,42,Básico,Argentina,2025-07-12,Acción,850.0,0
12144,33,Básico,Colombia,2025-02-24,Sin Especificar,443.0,3
12145,17,Básico,Argentina,2022-07-22,Thriller,296.0,0
12146,55,Estándar,Chile,2022-01-28,Sin Especificar,905.0,1
12147,29,Premium,Colombia,2023-10-03,Crimen,1322.0,2
12148,43,Estándar,Brasil,2025-08-14,Crimen,1049.0,0
12149,26,Estándar,Brasil,2019-10-18,Romance,715.0,0
12150,37,Básico,Argentina,2018-05-08,Romance,927.0,1
12151,29,Estándar,Uruguay,2019-08-08,Drama,1116.0,1
12152,28,Básico,Brasil,2024-10-24,Comedia,465.0,1
12153,47,Premium,México,2025-08-09,Romance,358.0,4
12154,31,Estándar,Chile,2022-11-30,Romance,611.0,0
12155,17,Básico,Perú,2018-05-23,Documental,1234.0,2
12156,30,Estándar,Chile,2019-06-02,Drama,1079.0,1
12157,28,Estándar,Perú,2018-10-03,Comedia,885.0,0
12158,56,Estándar,Perú,2020-08-24,Romance,1007.0,0
12159,44,Básico,Colombia,2025-03-27,Documental,1141.0,0
12160,31,Básico,Chile,2022-02-09,Comedia,356.0,0
12161,39,Estándar,México,2022-01-23,Documental,768.0,1
12162,35,Estándar,Argentina,2022-04-18,Comedia,920.0,0
12163,55,Premium,Chile,2024-05-12,Acción,0.0,1
12164,38,Estándar,Chile,2018-05-13,Crimen,462.0,1
12165,61,Estándar,Brasil,2024-10-14,Drama,594.0,0
12166,27,Básico,Argentina,2019-09-21,Thriller,229.0,1
12167,33,Básico,Chile,2025-08-13,Drama,449.0,2
12168,51,Estándar,Argentina,2023-01-17,Crimen,1208.0,0
12169,17,Básico,Colombia,2022-02-28,Romance,622.0,1
12170,36,Básico,Uruguay,2022-03-04,Crimen,488.0,1
12171,30,Básico,Perú,2022-12-24,Drama,747.0,0
12172,18,Básico,Brasil,2018-11-11,Comedia,610.0,1
12173,21,Estándar,Colombia,2000-01-01,Drama,356.0,2
12174,31,Estándar,Uruguay,2019-07-18,Crimen,421.0,0
12175,41,Básico,Chile,2023-12-09,Romance,567.0,3
12176,37,Estándar,Uruguay,2022-02-12,Thriller,1050.0,0
12177,25,Estándar,México,2022-06-19,Comedia,1891.625,1
12178,38,Básico,Colombia,2021-07-11,Acción,922.0,0
12179,20,Básico,Brasil,2000-01-01,Acción,1891.625,0
12180,20,Estándar,Perú,2000-01-01,Thriller,1321.0,2
12181,37,Básico,Argentina,2020-10-19,Acción,297.0,0
12182,19,Estándar,Colombia,2019-04-10,Acción,57.0,0
12183,36,Estándar,Colombia,2018-04-17,Thriller,724.0,1
12184,47,Estándar,México,2020-02-02,Documental,0.0,0
12185,32,Estándar,Argentina,2023-08-07,Documental,814.0,0
12186,40,Premium,México,2000-01-01,Romance,937.0,2
12187,29,Estándar,México,2022-05-05,Drama,907.0,0
12188,32,Básico,Perú,2024-04-19,Thriller,594.0,0
12189,46,Premium,Perú,2019-04-28,Crimen,1326.0,1
12190,37,Básico,Chile,2020-12-08,Acción,569.0,2
12191,13,Estándar,México,2000-01-01,Documental,748.0,1
12192,36,Básico,Perú,2000-01-01,Drama,54.0,2
12193,18,Básico,México,2023-01-02,Crimen,304.0,1
12194,20,Estándar,Uruguay,2000-01-01,Drama,874.0,2
12195,44,Estándar,Chile,2024-11-11,Comedia,958.0,2
12196,56,Básico,Colombia,2021-03-15,Romance,1028.0,1
12197,36,Premium,Perú,2025-10-13,Romance,1075.0,0
12198,29,Básico,Brasil,2023-07-05,Documental,478.0,0
12199,13,Premium,Chile,2000-01-01,Drama,1303.0,2
12200,44,Básico,Brasil,2019-05-18,Drama,345.0,0
12201,32,Premium,México,2019-07-10,Romance,0.0,0
12202,28,Estándar,Chile,2018-10-31,Drama,1183.0,0
12203,41,Estándar,Uruguay,2023-01-26,Romance,1022.0,1
12204,23,Básico,Uruguay,2019-12-09,Documental,814.0,0
12205,36,Estándar,México,2025-12-31,Acción,501.0,0
12206,26,Básico,México,2022-12-29,Comedia,127.0,0
12207,21,Básico,Chile,2018-12-26,Romance,489.0,1
12208,40,Premium,Perú,2025-08-25,Thriller,0.0,2
12209,39,Estándar,Chile,2021-08-02,Crimen,909.0,0
12210,34,Estándar,México,2025-06-28,Acción,787.0,1
12211,16,Básico,México,2021-11-24,Comedia,257.0,0
12212,30,Básico,Colombia,2000-01-01,Acción,407.0,2
12213,13,Básico,México,2018-09-23,Documental,398.0,2
12214,27,Premium,Perú,2024-03-02,Comedia,0.0,1
12215,25,Básico,Brasil,2024-01-30,Comedia,466.0,0
12216,44,Básico,Argentina,2021-04-04,Documental,680.0,4
12217,35,Premium,Brasil,2021-05-13,Comedia,0.0,1
12218,17,Estándar,Perú,2019-10-08,Crimen,839.0,0
12219,38,Premium,Argentina,2025-12-25,Acción,1891.625,0
12220,34,Estándar,Brasil,2025-12-16,Thriller,1591.0,1
12221,33,Básico,Colombia,2025-11-08,Thriller,385.0,1
12222,35,Premium,Perú,2025-02-25,Romance,1004.0,2
12223,52,Estándar,Chile,2019-12-15,Crimen,1288.0,1
12224,34,Estándar,Colombia,2022-01-20,Comedia,1051.0,0
12225,43,Básico,Uruguay,2023-09-15,Crimen,866.0,1
12226,13,Estándar,Argentina,2020-07-07,Comedia,656.0,0
12227,80,Básico,Uruguay,2019-05-13,Comedia,259.0,1
12228,32,Básico,México,2020-04-03,Comedia,946.0,1
12229,32,Premium,Perú,2019-07-23,Thriller,741.0,0
12230,31,Estándar,Brasil,2020-08-27,Romance,799.0,2
12231,18,Premium,México,2023-07-17,Acción,802.0,0
12232,40,Premium,Perú,2018-04-18,Crimen,386.0,0
12233,30,Básico,México,2022-01-18,Crimen,561.0,0
12234,26,Premium,Colombia,2024-03-19,Comedia,804.0,0
12235,24,Estándar,Colombia,2024-06-02,Thriller,1337.0,0
12236,53,Premium,Perú,2022-02-20,Drama,1048.0,1
12237,46,Básico,México,2023-03-30,Drama,524.0,2
12238,31,Básico,Chile,2024-03-09,Thriller,441.0,1
12239,33,Estándar,Brasil,2019-06-16,Thriller,1030.0,1
12240,13,Básico,Brasil,2024-11-11,Thriller,532.0,1
12241,38,Básico,Perú,2018-12-20,Drama,556.0,1
12242,41,Básico,Brasil,2018-09-27,Crimen,156.0,1
12243,48,Básico,México,2021-06-20,Crimen,1040.0,4
12244,44,Premium,Argentina,2022-06-19,Romance,1192.0,2
12245,22,Básico,Brasil,2023-05-15,Comedia,593.0,2
12246,27,Estándar,Argentina,2023-11-24,Drama,504.0,0
12247,48,Básico,Colombia,2022-08-10,Romance,584.0,2
12248,32,Básico,México,2022-08-05,Romance,65.0,0
12249,26,Premium,Chile,2024-06-12,Drama,1536.0,1
12250,36,Estándar,Uruguay,2018-10-30,Comedia,1265.0,0
12251,18,Básico,Argentina,2019-05-29,Thriller,440.0,1
12252,26,Estándar,Perú,2000-01-01,Acción,307.0,2
12253,33,Premium,Uruguay,2025-03-16,Thriller,1066.0,0
12254,43,Estándar,Brasil,2018-10-31,Thriller,305.0,0
12255,29,Premium,México,2023-01-18,Crimen,1099.0,0
12256,37,Básico,Brasil,2023-03-24,Crimen,676.0,1
12257,26,Estándar,Colombia,2025-08-17,Drama,347.0,1
12258,41,Estándar,Brasil,2023-10-21,Crimen,1288.0,1
12259,13,Premium,Argentina,2021-11-12,Acción,921.0,0
12260,37,Básico,México,2019-06-10,Thriller,717.0,1
12261,13,Premium,Uruguay,2024-03-08,Crimen,983.0,1
12262,28,Premium,México,2025-03-05,Romance,986.0,0
12263,30,Estándar,Perú,2024-08-04,Comedia,964.0,1
12264,51,Básico,Perú,2020-01-16,Comedia,1285.0,0
12265,20,Estándar,Colombia,2019-06-13,Romance,1201.0,0
12266,35,Estándar,Perú,2022-11-08,Documental,744.0,0
12267,47,Premium,Brasil,2023-08-22,Acción,1891.625,0
12268,19,Estándar,Chile,2018-08-15,Thriller,692.0,0
12269,61,Premium,Argentina,2019-05-24,Drama,1565.0,1
12270,26,Estándar,Brasil,2023-10-24,Comedia,811.0,1
12271,27,Estándar,Chile,2019-09-19,Comedia,505.0,0
12272,41,Premium,Colombia,2025-12-31,Comedia,0.0,4
12273,39,Estándar,Colombia,2019-11-06,Crimen,556.0,0
12274,43,Estándar,Brasil,2019-10-26,Comedia,756.0,0
12275,32,Estándar,Perú,2021-08-14,Documental,539.0,0
12276,35,Estándar,Perú,2025-12-15,Thriller,398.0,1
12277,51,Básico,Perú,2020-07-12,Drama,785.0,1
12278,80,Básico,Brasil,2021-11-18,Acción,499.0,1
12279,33,Estándar,Colombia,2023-10-27,Drama,1201.0,1
12280,33,Premium,Chile,2021-03-09,Documental,1033.0,3
12281,42,Estándar,Colombia,2018-11-20,Documental,1121.0,1
12282,50,Estándar,México,2020-10-23,Romance,391.0,1
12283,29,Estándar,Argentina,2020-03-15,Crimen,450.0,2
12284,35,Básico,Brasil,2025-02-14,Crimen,309.0,0
12285,26,Básico,Perú,2024-03-06,Comedia,643.0,1
12286,30,Estándar,Uruguay,2021-01-29,Thriller,1025.0,0
12287,25,Básico,Chile,2019-05-28,Acción,64.0,2
12288,50,Básico,Brasil,2025-01-04,Thriller,577.0,0
12289,51,Básico,México,2021-05-25,Romance,1891.625,0
12290,39,Estándar,Colombia,2024-11-21,Crimen,384.0,0
12291,34,Básico,México,2000-01-01,Drama,593.0,2
12292,47,Estándar,Colombia,2000-01-01,Romance,818.0,2
12293,21,Estándar,Chile,2023-08-21,Documental,914.0,0
12294,23,Básico,Uruguay,2025-03-10,Romance,1108.0,0
12295,13,Estándar,Argentina,2019-11-22,Documental,428.0,1
12296,13,Básico,Uruguay,2024-08-21,Drama,887.0,2
12297,29,Básico,Argentina,2024-07-06,Acción,763.0,1
12298,34,Básico,Brasil,2019-09-24,Acción,308.0,0
12299,31,Básico,Perú,2000-01-01,Comedia,369.0,0
12300,13,Estándar,Colombia,2025-05-22,Thriller,963.0,1
12301,31,Estándar,Argentina,2025-01-01,Crimen,1026.0,1
12302,58,Estándar,Brasil,2024-10-14,Romance,885.0,1
12303,36,Estándar,Colombia,2000-01-01,Thriller,819.0,0
12304,34,Estándar,Chile,2024-04-27,Acción,504.0,0
12305,29,Estándar,México,2018-06-18,Romance,1186.0,0
12306,29,Básico,Argentina,2018-04-27,Drama,280.0,1
12307,13,Básico,Uruguay,2018-11-29,Romance,2.0,1
12308,29,Básico,Colombia,2018-07-06,Acción,813.0,1
12309,13,Premium,Argentina,2025-03-12,Crimen,1429.0,1
12310,22,Estándar,Argentina,2024-06-20,Romance,293.0,1
12311,54,Básico,Colombia,2020-12-20,Drama,1256.0,1
12312,49,Estándar,México,2025-04-21,Crimen,645.0,2
12313,66,Básico,Argentina,2000-01-01,Acción,752.0,2
12314,28,Básico,Colombia,2024-06-01,Crimen,962.0,0
12315,32,Estándar,México,2022-09-03,Documental,1106.0,1
12316,47,Premium,México,2024-12-06,Drama,1120.0,1
12317,20,Premium,Argentina,2025-03-02,Comedia,1446.0,1
12318,29,Estándar,Chile,2018-05-05,Documental,752.0,1
12319,48,Estándar,Argentina,2023-08-02,Documental,1142.0,0
12320,46,Básico,México,2025-01-12,Acción,198.0,1
12321,58,Estándar,Colombia,2024-02-13,Romance,722.0,1
12322,47,Básico,Chile,2021-04-01,Drama,503.0,0
12323,47,Básico,Chile,2025-03-14,Crimen,0.0,1
12324,17,Estándar,Brasil,2021-05-22,Thriller,758.0,0
12325,34,Básico,Chile,2000-01-01,Drama,794.0,0
12326,29,Básico,Colombia,2020-09-30,Thriller,1200.0,0
12327,21,Básico,Perú,2025-09-06,Sin Especificar,599.0,0
12328,26,Básico,Brasil,2022-07-22,Romance,1229.0,4
12329,38,Básico,Brasil,2021-05-03,Comedia,413.0,0
12330,65,Básico,Colombia,2023-02-01,Comedia,182.0,1
12331,37,Básico,Brasil,2018-10-26,Comedia,494.0,0
12332,22,Básico,México,2025-09-21,Thriller,379.0,0
12333,19,Estándar,Chile,2018-09-03,Documental,645.0,0
12334,45,Estándar,Colombia,2019-10-10,Acción,1130.0,1
12335,49,Básico,México,2022-12-06,Comedia,943.0,2
12336,36,Básico,Uruguay,2022-08-30,Acción,379.0,0
12337,13,Estándar,Chile,2023-06-07,Drama,785.0,0
12338,33,Básico,Argentina,2023-03-18,Drama,1093.0,0
12339,47,Básico,Brasil,2020-04-15,Comedia,265.0,1
12340,45,Básico,México,2000-01-01,Drama,449.0,2
12341,31,Estándar,Perú,2024-10-20,Thriller,720.0,1
12342,36,Básico,Argentina,2019-08-12,Comedia,0.0,0
12343,39,Estándar,México,2021-07-04,Romance,665.0,0
12344,13,Premium,Argentina,2021-07-31,Drama,1354.0,2
12345,24,Básico,Chile,2021-11-15,Romance,615.0,0
12346,27,Estándar,Perú,2022-06-22,Crimen,705.0,0
12347,21,Premium,Uruguay,2019-06-20,Documental,1190.0,1
12348,27,Básico,Perú,2022-02-26,Thriller,741.0,0
12349,39,Básico,Argentina,2000-01-01,Romance,885.0,2
12350,13,Estándar,Perú,2024-04-19,Crimen,1276.0,0
12351,31,Estándar,Argentina,2019-03-11,Romance,1144.0,1
12352,32,Básico,México,2021-07-31,Acción,694.0,1
12353,38,Estándar,Perú,2020-09-17,Documental,880.0,2
12354,60,Premium,Perú,2023-03-26,Drama,1145.0,0
12355,39,Básico,México,2019-05-17,Acción,174.0,0
12356,14,Estándar,Argentina,2020-12-31,Acción,1255.0,1
12357,21,Básico,Chile,2023-01-16,Romance,397.0,0
12358,44,Básico,Colombia,2020-10-12,Drama,0.0,0
12359,39,Básico,Brasil,2000-01-01,Acción,544.0,0
12360,43,Básico,Brasil,2019-02-01,Crimen,209.0,0
12361,27,Estándar,Argentina,2018-07-27,Drama,1147.0,1
12362,13,Básico,Chile,2021-04-03,Comedia,755.0,0
12363,80,Estándar,Chile,2022-04-23,Drama,910.0,0
12364,17,Estándar,Argentina,2024-11-25,Thriller,296.0,0
12365,37,Premium,Uruguay,2022-09-09,Romance,1073.0,1
12366,23,Estándar,Brasil,2020-10-13,Drama,454.0,1
12367,47,Básico,Perú,2019-10-17,Crimen,313.0,0
12368,24,Básico,México,2021-09-03,Comedia,1049.0,2
12369,16,Estándar,Argentina,2024-06-24,Comedia,962.0,1
12370,31,Estándar,Argentina,2021-07-04,Thriller,1080.0,1
12371,42,Básico,Argentina,2020-02-17,Romance,443.0,0
12372,32,Básico,Argentina,2019-10-15,Crimen,906.0,1
12373,43,Estándar,Argentina,2023-08-03,Comedia,687.0,0
12374,47,Premium,Perú,2000-01-01,Drama,1479.0,2
12375,31,Premium,Argentina,2023-03-28,Drama,623.0,1
12376,13,Premium,Brasil,2023-08-05,Documental,821.0,1
12377,36,Básico,Perú,2021-06-17,Thriller,483.0,0
12378,23,Básico,México,2023-07-31,Acción,867.0,1
12379,29,Estándar,México,2018-04-05,Documental,1074.0,0
12380,28,Básico,Chile,2019-01-04,Sin Especificar,0.0,1
12381,38,Estándar,Uruguay,2022-05-30,Thriller,902.0,0
12382,29,Estándar,México,2000-01-01,Acción,1076.0,1
12383,25,Estándar,Uruguay,2023-02-16,Documental,822.0,1
12384,33,Estándar,Uruguay,2020-09-13,Sin Especificar,752.0,1
12385,13,Básico,Chile,2020-05-31,Documental,444.0,1
12386,34,Básico,Perú,2024-07-17,Comedia,647.0,1
12387,40,Básico,Argentina,2021-12-16,Romance,752.0,4
12388,43,Estándar,Brasil,2018-07-19,Comedia,918.0,0
12389,38,Básico,México,2018-07-27,Thriller,1232.0,0
12390,52,Estándar,Argentina,2021-02-26,Comedia,520.0,1
12391,43,Premium,Chile,2023-07-21,Romance,1338.0,2
12392,49,Estándar,Brasil,2024-09-13,Romance,617.0,0
12393,21,Premium,Chile,2000-01-01,Drama,0.0,2
12394,17,Básico,Argentina,2000-01-01,Romance,520.0,2
12395,26,Estándar,Argentina,2023-04-12,Drama,138.0,1
12396,35,Básico,Uruguay,2021-03-16,Comedia,930.0,1
12397,23,Estándar,Argentina,2024-01-08,Thriller,860.0,0
12398,39,Básico,Perú,2018-02-03,Acción,465.0,1
12399,43,Estándar,Perú,2019-03-17,Documental,1370.0,0
12400,35,Estándar,Chile,2022-11-01,Acción,934.0,0
12401,51,Estándar,Argentina,2019-07-03,Thriller,1891.625,2
12402,33,Básico,Argentina,2020-12-19,Acción,0.0,1
12403,44,Básico,Brasil,2000-01-01,Documental,840.0,4
12404,37,Estándar,Argentina,2000-01-01,Thriller,465.0,3
12405,36,Básico,Uruguay,2022-02-07,Drama,96.0,0
12406,23,Básico,México,2018-07-05,Comedia,473.0,1
12407,24,Básico,Uruguay,2022-06-29,Drama,654.0,2
12408,36,Estándar,Brasil,2018-07-29,Comedia,825.0,0
12409,42,Estándar,Perú,2024-05-24,Thriller,1183.0,1
12410,23,Premium,Argentina,2024-04-20,Thriller,731.0,1
12411,48,Premium,Brasil,2020-03-08,Documental,1072.0,1
12412,45,Premium,Brasil,2022-01-24,Thriller,1238.0,1
12413,17,Premium,Uruguay,2024-03-16,Thriller,1131.0,1
12414,44,Básico,Uruguay,2021-03-28,Drama,484.0,0
12415,47,Estándar,Argentina,2000-01-01,Sin Especificar,104.0,1
12416,28,Estándar,Perú,2022-05-02,Romance,819.0,0
12417,30,Básico,Colombia,2023-08-28,Comedia,0.0,0
12418,34,Básico,Argentina,2023-01-19,Comedia,894.0,1
12419,16,Estándar,Argentina,2024-03-02,Drama,321.0,0
12420,42,Básico,México,2021-02-19,Documental,418.0,0
12421,43,Estándar,México,2024-12-27,Documental,1099.0,0
12422,37,Básico,México,2000-01-01,Comedia,487.0,1
12423,36,Premium,México,2024-11-07,Acción,566.0,1
12424,25,Básico,Perú,2019-05-02,Acción,434.0,1
12425,42,Básico,Perú,2019-06-12,Crimen,530.0,2
12426,35,Básico,Chile,2019-02-01,Comedia,465.0,2
12427,35,Premium,Perú,2022-06-02,Romance,1479.0,1
12428,32,Básico,Colombia,2022-03-09,Romance,372.0,0
12429,80,Básico,Chile,2021-10-20,Romance,583.0,1
12430,35,Estándar,Perú,2024-04-03,Acción,430.0,1
12431,30,Básico,Argentina,2022-02-06,Drama,931.0,0
12432,52,Premium,Argentina,2000-01-01,Documental,1503.0,2
12433,38,Básico,Chile,2020-03-26,Drama,765.0,0
12434,31,Estándar,Colombia,2024-10-03,Crimen,763.0,1
12435,24,Básico,Perú,2000-01-01,Acción,471.0,3
12436,37,Básico,Argentina,2022-07-03,Documental,343.0,1
12437,24,Básico,Argentina,2023-08-11,Romance,168.0,1
12438,40,Básico,México,2000-01-01,Documental,380.0,2
12439,48,Premium,Colombia,2018-07-05,Acción,1641.0,1
12440,27,Estándar,Brasil,2018-06-09,Comedia,555.0,0
12441,42,Estándar,Perú,2019-07-16,Comedia,943.0,0
12442,31,Básico,Argentina,2021-09-26,Comedia,695.0,2
12443,39,Estándar,Brasil,2023-04-25,Romance,1008.0,0
12444,36,Estándar,Brasil,2023-10-29,Romance,791.0,2
12445,42,Premium,Uruguay,2023-02-15,Acción,1148.0,0
12446,28,Estándar,Colombia,2019-09-03,Documental,808.0,1
12447,18,Estándar,Perú,2024-10-19,Drama,779.0,1
12448,43,Estándar,Uruguay,2023-10-13,Acción,703.0,1
12449,34,Básico,Uruguay,2019-07-27,Thriller,623.0,0
12450,29,Básico,Colombia,2021-09-05,Acción,752.0,1
12451,44,Básico,Chile,2024-11-16,Drama,522.0,2
12452,16,Básico,Colombia,2021-07-28,Drama,285.0,1
12453,32,Básico,México,2019-10-28,Acción,520.0,1
12454,44,Básico,Perú,2022-05-29,Sin Especificar,836.0,1
12455,50,Estándar,Brasil,2024-11-30,Crimen,386.0,4
12456,26,Premium,Uruguay,2021-05-10,Crimen,907.0,1
12457,30,Básico,Perú,2024-08-28,Crimen,921.0,1
12458,49,Básico,Brasil,2021-10-09,Drama,0.0,1
12459,29,Básico,Chile,2023-09-09,Comedia,514.0,0
12460,28,Básico,Uruguay,2023-09-19,Drama,523.0,0
12461,31,Básico,Brasil,2023-12-21,Documental,876.0,0
12462,37,Básico,Colombia,2023-06-30,Acción,19.0,4
12463,19,Básico,Chile,2025-12-12,Comedia,185.0,1
12464,25,Estándar,Perú,2024-04-24,Comedia,869.0,1
12465,20,Estándar,Uruguay,2000-01-01,Comedia,1300.0,0
12466,41,Básico,Colombia,2023-04-30,Crimen,661.0,0
12467,31,Básico,Colombia,2018-03-10,Acción,1396.0,4
12468,39,Básico,Perú,2022-02-17,Acción,1058.0,1
12469,24,Estándar,Colombia,2021-09-18,Sin Especificar,862.0,1
12470,46,Premium,Perú,2000-01-01,Documental,0.0,2
12471,36,Básico,Perú,2019-03-25,Comedia,1113.0,0
12472,26,Premium,México,2022-09-03,Acción,1487.0,1
12473,13,Básico,Argentina,2024-07-18,Drama,192.0,1
12474,51,Básico,México,2021-06-14,Comedia,0.0,1
12475,27,Básico,Chile,2025-09-19,Romance,328.0,0
12476,46,Estándar,Chile,2025-01-21,Thriller,786.0,2
12477,50,Premium,México,2018-04-20,Documental,713.0,1
12478,35,Estándar,Argentina,2024-09-10,Drama,1367.0,1
12479,47,Básico,Chile,2023-04-28,Comedia,397.0,0
12480,35,Básico,Colombia,2020-12-23,Romance,446.0,0
12481,32,Estándar,Chile,2025-05-09,Comedia,792.0,1
12482,58,Básico,Brasil,2024-06-27,Comedia,793.0,0
12483,13,Estándar,Colombia,2000-01-01,Crimen,708.0,3
12484,13,Estándar,Argentina,2020-07-21,Crimen,1003.0,0
12485,35,Estándar,Brasil,2018-07-30,Romance,467.0,0
12486,19,Estándar,Colombia,2024-07-18,Acción,932.0,1
12487,30,Básico,Uruguay,2000-01-01,Thriller,193.0,3
12488,21,Premium,Argentina,2019-11-30,Romance,904.0,0
12489,35,Estándar,Uruguay,2023-11-18,Drama,94.0,0
12490,32,Estándar,México,2025-01-20,Drama,752.0,1
12491,32,Básico,Perú,2024-12-13,Comedia,87.0,1
12492,17,Premium,Chile,2022-04-07,Romance,1082.0,1
12493,42,Básico,Colombia,2000-01-01,Comedia,868.0,2
12494,42,Básico,México,2025-08-20,Crimen,14.0,0
12495,24,Estándar,Uruguay,2020-09-19,Romance,648.0,1
12496,48,Estándar,México,2018-05-10,Acción,760.0,0
12497,28,Estándar,Argentina,2024-06-03,Acción,897.0,2
12498,16,Estándar,Argentina,2025-11-09,Thriller,0.0,2
12499,25,Estándar,México,2019-03-27,Comedia,712.0,2
12500,26,Premium,Argentina,2020-02-21,Thriller,1175.0,2
12501,29,Estándar,Perú,2018-03-19,Comedia,546.0,0
12502,46,Básico,Brasil,2022-12-12,Thriller,191.0,0
12503,13,Básico,Perú,2021-07-08,Romance,522.0,0
12504,38,Básico,Argentina,2022-09-12,Drama,650.0,1
12505,29,Básico,Argentina,2019-09-13,Acción,649.0,0
12506,39,Básico,Chile,2022-08-19,Thriller,1109.0,1
12507,64,Básico,Brasil,2025-09-29,Crimen,558.0,1
12508,53,Estándar,Perú,2020-04-15,Comedia,525.0,0
12509,23,Básico,Argentina,2022-08-08,Thriller,490.0,2
12510,51,Premium,Argentina,2023-08-18,Romance,1053.0,0
12511,46,Básico,Brasil,2024-11-09,Comedia,0.0,1
12512,42,Básico,Colombia,2023-04-16,Comedia,586.0,0
12513,46,Estándar,Colombia,2018-09-13,Romance,870.0,2
12514,39,Premium,Chile,2025-11-30,Documental,805.0,0
12515,40,Premium,Brasil,2019-07-20,Drama,986.0,0
12516,43,Estándar,Perú,2023-10-26,Documental,463.0,1
12517,30,Básico,Perú,2020-04-29,Romance,1346.0,0
12518,38,Premium,México,2024-04-16,Drama,1255.0,1
12519,31,Estándar,Perú,2021-08-24,Documental,821.0,2
12520,49,Básico,Colombia,2025-06-05,Acción,370.0,1
12521,40,Premium,Brasil,2023-05-14,Drama,582.0,1
12522,37,Básico,Colombia,2000-01-01,Documental,679.0,2
12523,37,Básico,Uruguay,2022-03-24,Thriller,0.0,1
12524,35,Básico,Argentina,2021-07-09,Thriller,479.0,2
12525,13,Premium,Perú,2019-12-11,Thriller,1470.0,0
12526,29,Básico,Chile,2023-02-26,Crimen,868.0,1
12527,26,Estándar,México,2023-12-24,Comedia,818.0,1
12528,30,Estándar,Argentina,2021-11-03,Sin Especificar,827.0,0
12529,21,Estándar,Brasil,2024-02-16,Documental,789.0,1
12530,15,Básico,Chile,2021-12-22,Documental,656.0,1
12531,32,Básico,Uruguay,2025-07-31,Acción,938.0,1
12532,31,Básico,Colombia,2025-08-20,Thriller,814.0,0
12533,18,Premium,México,2025-03-19,Crimen,817.0,0
12534,45,Básico,Brasil,2000-01-01,Comedia,547.0,2
12535,39,Estándar,Argentina,2020-12-18,Romance,822.0,1
12536,43,Estándar,Argentina,2024-11-03,Acción,538.0,0
12537,19,Estándar,Argentina,2023-06-07,Crimen,0.0,2
12538,46,Estándar,Perú,2020-02-27,Thriller,443.0,1
12539,16,Básico,Argentina,2020-10-06,Crimen,350.0,0
12540,47,Básico,Perú,2021-02-16,Thriller,456.0,1
12541,36,Básico,Colombia,2024-04-04,Documental,758.0,0
12542,39,Básico,Uruguay,2021-05-07,Acción,992.0,2
12543,50,Estándar,Perú,2020-07-10,Romance,883.0,0
12544,47,Básico,México,2021-05-04,Drama,406.0,0
12545,49,Básico,México,2021-03-29,Acción,0.0,0
12546,13,Estándar,Chile,2025-11-27,Acción,484.0,2
12547,14,Básico,Brasil,2020-04-29,Thriller,256.0,0
12548,29,Premium,Chile,2025-09-28,Romance,930.0,1
12549,15,Básico,Uruguay,2025-11-27,Sin Especificar,415.0,0
12550,29,Premium,Uruguay,2023-06-26,Comedia,1069.0,1
12551,80,Estándar,Colombia,2021-07-22,Drama,1079.0,0
12552,40,Premium,Perú,2023-05-20,Thriller,967.0,1
12553,56,Básico,México,2021-11-29,Sin Especificar,349.0,2
12554,30,Estándar,Uruguay,2024-04-14,Romance,482.0,0
12555,48,Básico,Perú,2021-01-25,Comedia,688.0,1
12556,36,Premium,Argentina,2021-03-24,Romance,0.0,1
12557,29,Básico,Brasil,2000-01-01,Romance,203.0,1
12558,40,Premium,Colombia,2024-06-06,Comedia,1844.0,0
12559,43,Estándar,Colombia,2025-08-03,Drama,1117.0,2
12560,22,Premium,Colombia,2024-02-03,Drama,974.0,0
12561,57,Estándar,Chile,2022-04-05,Crimen,865.0,1
12562,31,Básico,Colombia,2022-06-05,Romance,630.0,0
12563,48,Estándar,Argentina,2021-11-14,Thriller,698.0,0
12564,39,Estándar,Chile,2019-08-23,Drama,486.0,0
12565,45,Premium,Chile,2021-04-04,Documental,0.0,1
12566,32,Premium,Argentina,2018-06-22,Sin Especificar,714.0,0
12567,35,Básico,Brasil,2021-03-24,Thriller,363.0,0
12568,49,Básico,Uruguay,2018-11-20,Documental,655.0,1
12569,54,Estándar,México,2000-01-01,Thriller,830.0,0
12570,30,Básico,Perú,2022-12-17,Thriller,1341.0,1
12571,31,Premium,Argentina,2025-05-10,Romance,955.0,0
12572,61,Estándar,Colombia,2020-11-16,Thriller,704.0,0
